Id,Title,Descriptions,HasPreviouslyBeenAsked,Importance,YearsAsked,ProbableCases,BookReferences,LinkReferences
S_CM_,Food Toxicants,"- Aflatoxins (or) Aflatoxicosis;- Common Food Toxicants- Prevention;- Epidemic Dropsy",True,7,2021-09;2016-08;2010-08;2009-02;2006-02;2001-11;1998-04,,n=CM-parkpsm&ed=27&vol=0#771,
S_CM_,Nutritional Surveillance and Growth Monitoring,,True,2,2022-02;2001-11,,n=CM-parkpsm&ed=27&vol=0#765,
S_CM_,Food standards,,True,1,2023-06,,n=CM-parkpsm&ed=27&vol=0#774,
S_CM_,Mid day meal Programme,,True,4,2023-02;2013-02;2008-08;2005-08,,n=CM-parkpsm&ed=27&vol=0#776,
S_CM_,Nutritional Anaemia,,True,3,2009-08;2000-04;1998-10,,n=CM-parkpsm&ed=27&vol=0#756,
S_CM_,Lathyrism,,True,4,2014-08;2012-02;2010-02;2003-10,,n=CM-parkpsm&ed=27&vol=0#759,
S_CM_,Malnutrition,- Clinical Manifestations,True,1,2010-02,,n=CM-parkpsm&ed=27&vol=0#766,
S_CM_,Diabetic Diet,,True,1,2010-08,,n=CM-parkpsm&ed=27&vol=0#761,
S_CM_,Pasteurization of Milk,,True,2,2011-02;1998-10,,n=CM-parkpsm&ed=27&vol=0#769,
E_CM_,Nutiritional Problems,"- Nutritional Problems in Public Health- Services delivered by Integrated Child Development Services",True,1,2011-02,,n=CM-parkpsm&ed=27&vol=0#753,
E_CM_,Nutritional Assessment,"- What is Nutritional Assessment- Assessment of Nutritional Status in the Community",True,5,2016-02;2011-08;2006-02;2004-08;2001-04,,n=CM-parkpsm&ed=27&vol=0#762,
S_CM_,Endemic Fluorosis,,True,4,2013-02;2011-08;2008-02;1997-10,,n=CM-parkpsm&ed=27&vol=0#758,
S_CM_,Net Protein Utilisation,,True,2,2014-02;2011-08,,n=CM-parkpsm&ed=27&vol=0#749,
S_CM_,Beri Beri,,True,1,2011-08,,n=CM-parkpsm&ed=27&vol=0#733,
S_CM_,Factors affecting Energy Requirements,,True,1,2012-02,,n=CM-parkpsm&ed=27&vol=0#748,
S_CM_,Food Fortification,,True,3,2014-08;2012-02;2005-02,,n=CM-parkpsm&ed=27&vol=0#773,
S_CM_,Poly Unsaturated Fatty Acids (PUFA),,True,1,2012-02,,n=CM-parkpsm&ed=27&vol=0#726,
S_CM_,Parboiling of Rice,"- Advantages- Disadvantages",True,1,2012-02,,n=CM-parkpsm&ed=27&vol=0#741,
S_CM_,Nutrients in Soyabean,,True,1,2012-02,,n=CM-parkpsm&ed=27&vol=0#743,
S_CM_,Protein-Energy Ratio,,True,1,2012-02,,n=CM-parkpsm&ed=27&vol=0#749,
S_CM_,Vitamin C,- Dietary Sources,True,1,2012-08,,n=CM-parkpsm&ed=27&vol=0#735,
S_CM_,Dietary Fibres,,True,3,2016-08;2005-08;1999-04,,n=CM-parkpsm&ed=27&vol=0#729,
E_CM_,Community Nutrition Programmes,,True,2,2016-08;2003-10,,n=CM-parkpsm&ed=27&vol=0#775,
E_CM_,"Nutritional Factors in Cardiovascular Diseases, Diabetes and Cancer",,True,1,2001-04,,n=CM-parkpsm&ed=27&vol=0#760,
S_CM_,Nutritional Factors in Cancer,,True,1,2003-10,,n=CM-parkpsm&ed=27&vol=0#763,
S_CM_,Food Adulteration,,True,2,2007-02;2004-08,,n=CM-parkpsm&ed=27&vol=0#772,
S_CM_,Essential Fatty Acids,,True,1,2006-08,,n=CM-parkpsm&ed=27&vol=0#725,
E_CM_,Micronutrients,"- Definition- Importance- Spectrum of Iodine Deficiency Disorders- Iodine Deficiency Disorder Control Programme ",True,1,2007-08,,n=CM-parkpsm&ed=27&vol=0#724,
S_CM_,Marasmus and Kwashiokar,- Differences,True,1,2008-02,,n=CM-parkpsm&ed=27&vol=0#755,
E_CM_,Protein-Energy Malnutrition,"- Levels of prevention failure in PEM- Clinico-social assessment of children with  PEM",True,1,2003-10,,n=CM-parkpsm&ed=27&vol=0#754,
S_CM_,Anti-Oxidants,,True,1,2005-02,,n=CM-parkpsm&ed=27&vol=0#740,
S_CM_,Vitamin A,,True,1,2005-02,,n=CM-parkpsm&ed=27&vol=0#730,
S_CM_,Malnutrition,- Ecological Factors,True,1,1992-04,,n=CM-parkpsm&ed=27&vol=0#766,
