Id,Title,Descriptions,HasPreviouslyBeenAsked,Importance,YearsAsked,ProbableCases,References
S_SU_,Cystic Hygroma (or) Cavernous Lymphangioma,,True,6,2020-02;2017-02;2015-08;2011-02;2010-02;2004-08,,@book?n=SU-srbmos&ed=7&vol=0#449
S_SU_,Cold Abscess (or) Collar Stud Abscess,,True,7,2019-02;2014-08;2012-08;2007-02;2004-08;2002-03;2001-11,,"@book?n=SU-srbmos&ed=7&vol=0#181,458,460"
S_SU_,Solitary Nodular Goitre (SNG),,True,4,2019-02;2014-08;2010-08;2005-08,,@book?n=SU-srbmos&ed=7&vol=0#503
S_SU_,Ludwig's Angina,,True,4,2018-08;2013-02;2005-08;2002-03,,@book?n=SU-srbmos&ed=7&vol=0#451
S_SU_,Clinical Features of Thyrotoxicosis,- Pretibial Myxoedema (Asked as a Short Answer);- Exophthalmos (Asked as a Short Answer),True,4,2018-08;2015-02;2014-02;2013-08,,"@book?n=SU-srbmos&ed=7&vol=0#509,511,512"
S_SU_,Thyroglossal Cyst,,True,8,2018-02;2014-02;2013-08;2012-08;2011-02;2009-02;2008-08;2001-11,,@book?n=SU-srbmos&ed=7&vol=0#496
S_SU_,Radioactive Iodine,,True,4,2017-02;2015-08;2012-08;2011-02,,@book?n=SU-srbmos&ed=7&vol=0#516
E_SU_,Multinodular Goitre (MNG),"- Clinical Features
- Management",True,2,2014-08;2011-08,,@book?n=SU-srbmos&ed=7&vol=0#500
S_SU_,Thyroid Crisis (or) Storm,,True,1,2014-02,,@book?n=SU-srbmos&ed=7&vol=0#533
S_SU_,Lateral Aberrant Thyroid,- Asked as a Short Answer,True,1,2013-08,,@book?n=SU-srbmos&ed=7&vol=0#498
S_SU_,Lingual Thyroid,- Asked as a Short Answer,True,3,2012-08;2012-02;2011-02,,@book?n=SU-srbmos&ed=7&vol=0#495
E_SU_,Secondaries in Neck Lymph Nodes,"- Clinical Features
- Management",True,1,2011-08,,@book?n=SU-srbmos&ed=7&vol=0#461
S_SU_,Antithyroid Drugs,- Asked as a Short Answer,True,1,2011-02,,@book?n=SU-srbmos&ed=7&vol=0#513
S_SU_,Anatomy of Neck,- Branches of External Carotid Artery (Asked as a Short Answer),True,1,2010-08,,
S_SU_,Branchial Fistula,,True,1,2010-02,,@book?n=SU-srbmos&ed=7&vol=0#446
E_SU_,Primary Hyperparathyroidism (or) Parathyroid Adenoma,"- Etiology
- Pathogenesis
- Clinical Features
- Management",True,1,2009-02,,@book?n=SU-srbmos&ed=7&vol=0#541
E_SU_,Solitary Nodular Goitre (SNG),"- Surgical Anatomy of Thyroid- Etiology- Clinical Features- Management",True,1,2007-08,,@book?n=SU-srbmos&ed=7&vol=0#503
S_SU_,Apudomas (or) APUD Cell Tumours,,True,1,2006-02,,"@book?n=SU-srbmos&ed=7&vol=0#547,765"
S_SU_,Papillary Carcinoma of Thyroid,,True,1,2002-03,,@book?n=SU-srbmos&ed=7&vol=0#518
S_SU_,Cervical Rib,,True,1,2001-11,,@book?n=SU-srbmos&ed=7&vol=0#442
