Id,Title,Descriptions,HasPreviouslyBeenAsked,Importance,YearsAsked,ProbableCases,References
S_MI_1.2.8.3,Non-Sporing Anaerobic Infections,,True,1,2009-02,,@book?n=MI-apsemm&ed=4&vol=0#68
S_MI_1.6.1,"Antimicrobial Resistance ",,True,2,2020-11;2012-08,,@book?n=MI-apsemm&ed=4&vol=0#51
S_MI_1.6.1.1,"Transferrable Drug Resistance  ",,True,1,2011-02,,@book?n=MI-apsemm&ed=4&vol=0#55
S_MI_1.1.5.1,Commensals,,True,1,2018-08,,@book?n=MI-apsemm&ed=4&vol=0#108
S_MI_1.1.2.1,Viral Replication,,False,1,,,@book?n=MI-apsemm&ed=4&vol=0#73
S_MI_1.1.2.2,"Lab Diagnosis of Viral Diseases ",,False,1,,,@book?n=MI-apsemm&ed=4&vol=0#77
S_MI_1.2.9,Stool Concentration Techniques,,False,1,,,@book?n=MI-apsemm&ed=4&vol=0#93
S_MI_1.1.4.1,Dimorphic Fungi,,False,1,,,@book?n=MI-apsemm&ed=4&vol=0#101
S_MI_1.1.4.2,Opportunistic Fungal Infections,,False,1,,,@book?n=MI-apsemm&ed=4&vol=0#105
S_MI_1.6.2,Antimicrobial Susceptibility Testing (AST),,False,1,,,@book?n=MI-apsemm&ed=4&vol=0#35
S_MI_1.2.2.2.5,Biofilm,,False,1,,,@book?n=MI-apsemm&ed=4&vol=0#17
E_MI_,Immuno-prophylaxis of Viral Diseases (or) Viral Vaccines,,False,2,,,@book?n=MI-apsemm&ed=4&vol=0#82
S_MI_,Lord Lister,,False,1,,,@book?n=MI-apsemm&ed=4&vol=0#4
S_MI_,Bacterial Spores,,False,5,,,@book?n=MI-apsemm&ed=4&vol=0#18
S_MI_,Sporicidal Chemicals,,False,1,,,@book?n=MI-apsemm&ed=4&vol=0#19
S_MI_,L-forms of Bacteria,,False,1,,,@book?n=MI-apsemm&ed=4&vol=0#18
